image_id,edge_density,mean_strength,max_strength,std_strength
3096,0.05558901820584063,0.03675208686326889,0.983303686306942,0.08886085820004275
147091,0.2044740642871484,0.07648350869987794,0.9734285381228682,0.11946826682704256
220075,0.3512023885855662,0.1179343192113531,0.9750725702340599,0.139631681073101
42012,0.3468630384518235,0.09877428053699777,0.9741082579375184,0.09764712606687737
304074,0.3591297983821348,0.10448745210168593,0.9855651981615603,0.10258402450207914
175032,0.7656427095679432,0.18645982612885367,0.9710845259001168,0.11055158887476452
78004,0.29465482736510773,0.10063231151490508,0.9407596394432762,0.12790070966564182
123074,0.4690707961735999,0.11985239805262743,0.9661562434275629,0.09663563846585678
33039,0.7633046418093147,0.20894209587311427,0.9614070652385427,0.1437736437580605
296059,0.20593778537703772,0.0739745263702284,0.9620249222144314,0.10067870116653908
69040,0.6487522749204993,0.16067605542017682,0.9592389794244827,0.10854226741362928
41069,0.41543124720694813,0.10595424134760961,0.9705519596288796,0.07877117652033631
145086,0.22808142434310658,0.08957449467209062,0.9606850644437978,0.13033726101099427
58060,0.46037914262213325,0.12380397018916563,0.9664989753266553,0.1252342986184982
102061,0.23992720254402497,0.07778696661017233,0.9626105134774912,0.11155588269564391
236037,0.6262653739289253,0.14903112827925838,0.9765351963443106,0.10090707316316243
97033,0.4050945265898537,0.12334094688531547,0.9627176761573673,0.13580788989673542
43074,0.1399019436402614,0.057082909683758676,0.9638100120557289,0.05524711901116571
16077,0.40809968847352024,0.11587895491213923,0.9539033474895102,0.11509822037153535
260058,0.301921619678629,0.08816982588837131,0.9593612868988322,0.08038041535560357
351093,0.4183392594607548,0.10920680753891666,0.9780903357635201,0.1256320919739963
253055,0.15717514782935343,0.06127949271484743,0.979493269195797,0.07427734031666425
271035,0.4599970207446843,0.13630398548039302,0.978219235819513,0.13470527059097218
302008,0.2438131877384214,0.09646763306549211,0.9724333534405202,0.1713146164249055
148026,0.5613305613305614,0.1641375003651943,0.9815371607580456,0.15380563107910064
109053,0.3367011871684769,0.09687196769231925,0.972279268026796,0.09554030603066573
62096,0.3154642780811005,0.10482742412499695,0.972568373322554,0.15162209385022182
216081,0.3273489161339629,0.0953038962242297,0.9713756973436659,0.11052350431719113
189080,0.17242763971735933,0.0677629905678873,0.9663714987526361,0.113397075685302
108005,0.42723168891393193,0.12139367513744635,0.9687434628161127,0.11197256512427234
385039,0.3095640572276086,0.10308440148996786,0.9794055665156627,0.13699291712578213
119082,0.4301137945997759,0.12827415541500037,0.9682420937202249,0.14632470550342094
19021,0.35124124843751015,0.1062817355604214,0.9580938348160629,0.11994915946895203
54082,0.26881950246436226,0.0793759325097114,0.9834058834466484,0.08731842329804598
86000,0.38119571764431576,0.11394396046649047,0.9548841991753468,0.13286362514099664
167062,0.07309538150659646,0.035340737132443956,0.9771503628941258,0.10114708951229542
55073,0.500715668939968,0.13507893540464264,0.974535022860592,0.11528789872296179
101085,0.4427108632716109,0.12090408022298638,0.9370161529475206,0.10843345797625513
76053,0.3348229609911853,0.09475842361673402,0.9731547599484264,0.0837307284988222
223061,0.4828401370457445,0.12546950291841494,0.8690944900147346,0.11014371987959458
101087,0.21556855201715014,0.0672761202401796,0.9173083576873315,0.10420433519925652
8023,0.3041495845234163,0.08910113235951654,0.9393061060130192,0.08165330898317263
291000,0.7039462179649095,0.17206907677077882,0.9466776321837987,0.11892995264101457
160068,0.3256002227964845,0.10334675890167423,0.9478444071447413,0.14580410026436783
196073,0.10990861458151177,0.06699159460856506,0.9930331567938095,0.06987630838501341
86016,0.6529879987823913,0.14846886199552506,0.9630518168938029,0.0940866518837378
87046,0.42881846620164377,0.12162533765181993,0.9628078442387072,0.11400566547386938
105025,0.44845564471732696,0.11436502800620636,0.9767466076448557,0.10632674299851662
300091,0.1285030537366986,0.0503444845318851,0.9889656309387335,0.08024475822917858
69015,0.33953795636038625,0.0964320690691949,0.9711515248791495,0.09343494177432211
253027,0.34921405949443335,0.1270218211127884,0.9737458144506523,0.157526095136516
108070,0.43063840260101943,0.11922719807052426,0.9601223714125915,0.1048372247330964
24077,0.4428663026793868,0.14531975558150367,0.9817104726672414,0.17098429769676138
126007,0.22225892319350263,0.0704208001082446,0.9687851737169708,0.11374826117944274
304034,0.6443999715027753,0.15659735104730316,0.9377250503084071,0.10930589686064539
170057,0.3583072648493209,0.10303748694994862,0.9780534455877938,0.09181063580957317
66053,0.3952306008380775,0.1076512843397959,0.9875565830420221,0.09732660947906624
